name,category,country,city,genre,stream_url,logo_url,source_url,language,countrycode,stationuuid
Ouro Verde FM Easy 105.5,Brasil • Português • Rock,Brazil,Parana,"brasil,brazilian music,classic hits,curitiba,ouro verde,paraná,pop,pop rock",https://8522.brasilstream.com.br/stream,https://ouroverdefm.com.br/wp-content/uploads/2022/11/favicon-150x150.png,https://ouroverdefm.com.br/,Português,BR,6116adf7-d0c7-49ca-91d9-c9e5553d250c
Rádio Cidade - Classic Rock,Brasil • Português • Rock,Brazil,Rio de Janeiro,classic rock,http://playerservices.streamtheworld.com/api/livestream-redirect/CLASSICROCK_S01AAC_64.aac,https://radiocidade.fm/player/img/classic-rock.svg,https://radiocidade.fm/player/index.php,Português,BR,6e56e3eb-620e-498d-86a2-ebb27b993d87
Metal Heads,Brasil • Português • Rock,Brazil,,"hard rock,metal,rock",https://hts01.brascast.com:9194/live,https://spaceks.net/sites/metalheads.com.br/images/logo/logo.png,https://metalheads.com.br/,Português,BR,5d04caad-a633-4279-9f24-3e72bd49f8ee
Venenos do Rock,Brasil • Português • Rock,Brazil,Rio Grande do Sul,"60's,70's,classic rock,obscure",https://stream.zeno.fm/dy417tqqmd0uv,,https://zeno.fm/venenosdorock/,Português,BR,a938dfe1-7a03-4ba0-99b2-fcf60910f5f5
Rádio Lost,Brasil • Português • Rock,Brazil,Santa Catarina,"pop,reggae,rock",http://srv1.uaihost.audio:7026/,,https://www.radiolost.com.br/,Português,BR,f4b8c669-cfb0-4399-a64d-baa26ebc392d
Rádio Ziggy - Blues Rock (MP3),Brasil • Português • Rock,Brazil,Minas Gerais,"blues rock,heavy metal",http://stream.zeno.fm/apph08p9hqzuv,https://i.ibb.co/KxjnmpNy/85131-v4.png,https://ziggywebradio.wixsite.com/radioziggy,Português,BR,32c450f7-c02d-4080-a1b6-f7d3292ae283
Aquele Rock,Brasil • Português • Rock,Brazil,São Paulo,Rock,https://azura.servercast.com.br/listen/radio_leandro/radio.mp3?refresh=1744219941974,https://www.aquelerock.com/wp-content/uploads/2023/01/cropped-cropped-fav-32x32.jpg,https://www.aquelerock.com/,Português,BR,d8361663-3d7e-425f-85af-b0370d41ce80
Kiss FM 92.5 São Paulo,Brasil • Português • Rock,Brazil,São Paulo,rock,https://26673.live.streamtheworld.com/RADIO_KISSFMAAC.aac?1655609055880,https://kissfm.com.br/wp-content/uploads/2024/05/KISSFMSP.svg,https://kissfm.com.br/,Português,BR,42318752-be8e-4cd6-9bc0-24c4721fdfcb
Radio Fox Rock,Brasil • Português • Rock,Brazil,Sorocaba - SP (Brazil),"classic rock,hard rock,rock nacional",http://09.stmip.net:8422/stream,"https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=192,h=192,fit=crop,f=png/lmlCSC2fKUDUkNiK/logo-fox-87-7-fm-p5eve2j6xeu8b7ou3adhud11qrj8spjjyqnznyr600-YrD14kKjvxTVOVP3.png",https://radiofoxrock.com.br/,Português,BR,e0917d89-171e-4bee-9467-62293c582a7b
97 Rock Web Radio,Brasil • Português • Rock,Brazil,SP,"alternative,rock,rock-pop",http://euroticast5.euroti.com.br:8094/stream?1696889015855,,https://www.97rockwebradio.com/,Português,BR,9eb9764c-6cf0-46f0-9c12-fd4ad013197e
Rádio The Beatles (MP3),Brasil • Português • Rock,Brazil,Goiás,"1960s,1970s,classic rock,oldies,pop,the beatles",http://stream-155.zeno.fm/6gnr5yq68nhvv?zt=eyJhbGciOiJIUzI1NiJ9.eyJzdHJlYW0iOiI2Z25yNXlxNjhuaHZ2IiwiaG9zdCI6InN0cmVhbS0xNTUuemVuby5mbSIsInRtIjpmYWxzZSwicnR0bCI6NSwianRpIjoiajRZamxVVnVScmlXQUdhWGhqTTd6ZyIsImlhdCI6MTc2ODQ0ODYyMywiZXhwIjoxNzY4NDQ4NjgzfQ.k9lfUID-D8ORbPyQsGnUY3MLV94AHq3JCz1UGdoo5uA,https://i.ibb.co/zhyZZTxB/image.webp,https://www.xn--rdiothebeatles-vgb.br/,Português,BR,5dc7a91f-c5b9-49aa-9c49-dd6fe31fb776
Limeira FM,Brasil • Português • Rock,Brazil,São Paulo,rock,https://centova.svdns.com.br:20050/stream,,http://limeirafm.com.br/,Português,BR,0302802f-2125-4b88-9ff7-83755f1fdd82
Jovem Pan FM - Blumenau - SC,Brasil • Português • Rock,Brazil,Santa Catarina,"brazilian pop,contemporary hits radio,dance,electronic dance music,eurodance,jovem,pop,pop rock,top 40",https://f108.fabricahost.com.br/jpblumenau?f=1768464027N01KF0AQ438AT4MFMBHEV2NP5QH&tid=01KF0AQ438FRZFWMDPREG5YT3S,https://jpimg.com.br/uploads/2024/02/avatar-blumenau-rgb-500x500.png,https://jovempan.com.br/afiliada/blumenau-fm,Português,BR,a071f06e-e7a2-4379-b9c9-3ca331f1db48
Rádio Manawa,Brasil • Português • Rock,Brazil,,"eletrônica,mpb,rock",http://161.97.82.133:8000/radio.mp3,https://manawa.com.br/favicon.ico,https://manawa.com.br/,Português,BR,9ee4ffcd-ac7f-4c09-98bf-91ce92782498
Rádio AMC+,Brasil • Português • Rock,Brazil,,"anime,jpop,jrock",https://radioamc.com.br/stream/amcplus,https://radioamc.com.br/shared/amcpluslogo.png,https://radioamc.com.br/,Português,BR,938c6c51-3ad8-4fcf-a344-d40f932ba2a5
Sonora FM - Farroupilha,Brasil • Português • Rock,Brazil,Rio Grande do Sul,"adulta,pop-rock",https://casthttps1.suaradionanet.net/10318/stream,,https://www.radiosonorafm.com.br/,Português,BR,aa519ac4-be25-40af-a134-8233403674d5
Radio Amigos do Rock Nacional,Brasil • Português • Rock,Brazil,Sao Paulo (Brazil),Rock,https://stm10.voxhd.com.br:7846/,https://www.wix.com/favicon.ico,https://leonelapantonellij.wixsite.com/website-3,Português,BR,91f47e52-5346-44d7-b6f8-6dd9e8cda89c
Elite Studio FM,Brasil • Português • Rock,Brazil,Santa Catarina,"flashback,pop,pop-rock,rock",https://stream.zeno.fm/jjgtqyoqkpvuv,,https://www.elitestudiofm.com.br/,Português,BR,f34d64aa-b0a8-4551-b65f-9bbf4b765b9b
Jovem Pan Porto Alegre,Brasil • Português • Rock,Brazil,,"eletrônica,pop,rock",http://centova6.ciclanohost.com.br:9256/,https://firebasestorage.googleapis.com/v0/b/radiogalaxy-580f4.appspot.com/o/images%2FIMG_20230202_185333193.jpg?alt=media&token=15a4fdd0-fd97-4507-b2f2-584233d1f324,https://jovempan.com.br/afiliada/grandepoa-fm,Português,BR,64e61143-846c-40a9-be84-b54fb7aa9c6c
"Rockett 97,7",Brasil • Português • Rock,Brazil,Espírito Santo,rock,https://8817.brasilstream.com.br/stream?cc=1645359200316,,https://www.hfnews.com.br/,Português,BR,e6863ec0-9d04-4da3-97c2-db6cac2ed845
Rádio Amigos do Rock,Brasil • Português • Rock,Brazil,São Paulo (SP),Rock,https://stm25.srvaudio.com.br:11358/;,,https://radioamigosdorock.wixsite.com/radio-amigos-do-ro-1,Português,BR,e4ee83ed-ff4a-40fc-bd87-68b926aec4e8
Radio Alternativa do Fabio,Brasil • Português • Rock,Brazil,,"alternative,electronic",http://191.185.4.124:8000/radio.opus,,http://191.185.4.124:8000/,Português,BR,36b53859-94b3-41de-ae60-ebdfe2a835c8
Mundo Livre FM Maringá 102.5,Brasil • Português • Rock,Brazil,Paraná(Brazil),"alternative rock,indie rock,rock",https://playerservices.streamtheworld.com/api/livestream-redirect/MUNDOLIVRE_MGAAAC.aac,https://mundolivrefm.com.br/favicon.png,https://mundolivrefm.com.br/,Português,BR,cf4b3098-b6ff-4386-a8c6-b37b19b0b7ce
Geografia Rock 2,Brasil • Português • Rock,Brazil,,geografiarock,https://stream.zeno.fm/63kdg03m2uhvv,,https://geografiarockoficial.blogspot.com/,Português,BR,6cd6fca5-be59-4b90-9c84-c585832748f6
Rádio C Brasil,Brasil • Português • Rock,Brazil,,rock,https://stm5.painelcast.com:7578/stream,null,https://toligado.net.br/,Português,BR,957d2279-163b-4974-96c9-038499ec4886
Rádio Rapadura Rock Web,Brasil • Português • Rock,Brazil,Sao Paulo,rock,https://stm35.srvstm.com:6806/;?type=http&amp;nocache=1,https://www.rapadurarockweb.com.br/admin/assets/img/logo.png,https://www.rapadurarockweb.com.br/,Português,BR,ff7bafe9-cb5d-48a3-9913-dfe3bf3c1c2f
NuMetal 1.0 - JubsTones,Brasil • Português • Rock,Brazil,São Paulo,Rock,https://stream.zeno.fm/zg3ps1ckoeiuv,https://stream.zeno.fm/zg3ps1ckoeiuv,https://stream.zeno.fm/zg3ps1ckoeiuv,Português,BR,7c1cc836-6e47-4675-beb4-ee8ca29f04e0
"FM Cultura 107,7",Brasil • Português • Rock,Brazil,Rio Grande do Sul,"jazz,mpb,public radio,rock",https://streaming.procergs.com.br:8443/fmcultura/sfmcultura/chunklist_w644085663.m3u8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSAuOppGJXgt2O89-F2g79LhdFjkIUz2DJzfh7I5LHDDniy8rnEDzicRTc&s=10,https://fmcultura.com.br/inicial,Português,BR,4ee36915-3e13-45d2-9b7a-cb6558350c34
Mundial Rock,Brasil • Português • Rock,Brazil,Sao Paulo (Brazil),Rock,https://azura.mundialmusic.net/radio/8010/radio.mp3,http://img.sedoparking.com/templates/logos/sedo_logo.png,http://www.mundialrock.net/,Português,BR,8ee67b0d-757c-4adc-83db-5ab5e26ba2b7
OverRock Radio,Brasil • Português • Rock,Brazil,,rock,http://streaming06.hstbr.net:8008/live,,https://overrock.mus.br/,Português,BR,f7ee9649-bff9-4b66-a7c8-2bdc8298971f
Z-top,Brasil • Português • Rock,Brazil,Minas Gerais,"chr,contemporary hits radio,dance,electronic dance music,eurodance,jovem,pop,pop rock,top 40",https://stream.zeno.fm/gzf0stmb2d0uv,https://cdn.onlineradiobox.com/img/l/2/95782.v7.png,https://radiorockfm.com.br/ztop,Português,BR,db9901ae-88a7-452a-a528-1f378dd817bf
Radio ZTOP,Brasil • Português • Rock,Brazil,Minas Gerais,"contemporary hits radio,dance,electronic dance music,eurodance,jovem,op,pop rock,top 40",https://stream.zeno.fm/bd0hmtmb2d0uv,https://images.zeno.fm/F19RKDqzPlicPWJRFtHsKsoDnxxlCIlPPZGOe78MIJc/rs:fit:170:170/g:ce:0:0/aHR0cHM6Ly9zdHJlYW0tdG9vbHMuemVub21lZGlhLmNvbS9jb250ZW50L3N0YXRpb25zL2FneHpmbnBsYm04dGMzUmhkSE55TWdzU0NrRjFkR2hEYkdsbGJuUVlnSURBdGZhcy1nb01DeElPVTNSaGRHbHZibEJ5YjJacGJHVVlnSURRdW9pQjVnZ01vZ0VFZW1WdWJ3L2ltYWdlLw.webp?u=Mon%20Jan%2001%2022:54:51%20UTC+0000%202024,https://radiorockfm.com.br/ztop,Português,BR,87086b06-203f-4e81-8479-c5d6b66901f8
Rádio Galegóvski,Brasil • Português • Rock,Brazil,Santa Catarina,"mpb,rock",https://radio.galegovski.com/live,https://galegovski.com/radiologo.png,https://radio.galegovski.com/,Português,BR,b1d09314-45ee-4c18-901a-32c8ab1313cf
Fronteira FM 97.1,Brasil • Português • Rock,Brazil,Rio Grande do Sul,"hits,pop,rock,sertanejo",https://sonicpanel.oficialserver.com/9992/stream,,https://radiofronteirafm.com.br/,Português,BR,6fa7d97e-5324-42d4-ba53-9ecf32d8c486
"Metropolitana FM 97,7 Maceió",Brasil • Português • Rock,Brazil,Alagoas,"pop rock popular,sertaneja",https://streaming.livespanel.com:8032/maceiofm,https://www.radios.com.br/aovivo/radio-metropolitana-977-fm/260824,https://maceiofm97-7.mobirisesite.com/,Português,BR,a41c5dcc-7cd8-44da-a071-d74a3ea01ce4
"Mix FM 98,3 Maceió",Brasil • Português • Rock,Brazil,Alagoas,"jovem,pop rock",https://virtues.live:8184/stream,https://www.radios.com.br/aovivo/radio-mix-983-fm/13177,http://98fmmaceio.com.br/,Português,BR,552e5477-0986-494e-af5c-33724580a1bd
Morena FM /Rio,Brasil • Português • Rock,Brazil,RJ,"adult contemporary,brazilian music,classic rock,pop,rock",https://centova5.transmissaodigital.com:20005/stream,,https://www.morenafmrio.com/,Português,BR,700ae020-2d60-452b-b1c5-1292f34ab4e4
MGT ROCK,Brasil • Português • Rock,Brazil,Brasil,"mgt,rock",https://cast.mgtradio.net/radio/8090/aac,https://www.mgtradio.net/images/ouvir-radio-online.png,https://www.mgtradio.net/,Português,BR,4bef46d6-118e-4c7a-9c35-b1f164097107
Venenos Psicodélicos,Brasil • Português • Rock,Brazil,Rio Grande do Sul,"60's,70's,psychedelic rock",https://stream.zeno.fm/c5bc53qc3k0uv,https://zeno.fm/favicon.ico,https://zeno.fm/venenospsicodelicos/,Português,BR,737269d6-fa3e-493c-a5cc-883df75a327e
Rádio Estação Pop,Brasil • Português • Rock,Brazil,MG,pop-rock,https://s46.maxcast.com.br:8026/live?1771884575757,https://img.radios.com.br/radio/lg/radio29801_1439401712.jpg,http://radioestacaopop.com/,Português,BR,ec754b3c-7ded-4bb3-8a3d-aaac4a24c4f4
Transamérica FM,Brasil • Português • Rock,Brazil,,rock,http://9595.brasilstream.com.br/stream,,,Português,BR,b57318a3-076e-4f26-81cf-09287b6fb147
Radio Amigos do Rock,Brasil • Português • Rock,Brazil,SP,Rock,http://stm25.srvaudio.com.br:11358/,https://www.wix.com/favicon.ico,https://leonelapantonellij.wixsite.com/website-2,Português,BR,c72c2a29-b42c-4aad-9317-9d5cd369c212
Jovem Fm,Brasil • Português • Rock,Brazil,Tocantins,"pop rock,popular",http://wz3.dnip.com.br/aycomau1/aycomau1.stream/playlist.m3u8,,http://redejovemfm.com.br/,Português,BR,48045353-18f1-11e8-9a35-52543be04c81
94 Live (Divinópolis - MG),Brasil • Português • Rock,Brazil,Minas Gerais,"hits,pop rock",https://94fm64aac.jmvstream.com/stream,https://ugc.production.linktr.ee/2QIV7DDhSoeAW2nYRLi2_ZPDNoICIM617u2RP?io=true&size=avatar-v3_0,https://linktr.ee/radio94live,Português,BR,48a71f65-ccf3-45b9-b350-8bee19aaad01
Antena 1 FM 91.3 MHz / Juiz de Fora - MG,Brasil • Português • Rock,Brazil,Minas Gerais,"soft adult contemporary,soft rock",https://stream02.ouveai.com.br:7017/stream,https://a1media.antena1.com.br/image/album/400x400/default-antena1.jpg,https://www.antena1.com.br/,Português,BR,fbc8a547-2764-4b35-a3cb-4b9ea2ffab1f
DinamicoFM,Brasil • Português • Rock,Brazil,Rio Grande do Sul,rock em geral,https://medicp.radiovinil.com.br:2020/stream/dinamicofm,,https://dinamicofm.com/,Português,BR,bab4080b-5584-4de5-b15c-ac04ba3ba0be
The Beatles - Discografia (MP3),Brasil • Português • Rock,Brazil,,"classic rock,the beatles",http://stream.zeno.fm/qrt8wcezvtvvv,https://i.ibb.co/zhYdkhsH/image-1.webp,https://www.thebeatlesdiscografia.br/,Português,BR,5ddb9a47-62cc-405e-9d74-836fd99a24cf
"Mundo Livre FM Londrina 93,1",Brasil • Português • Rock,Brazil,Parana,"londrina,rock",https://rrdns-continental.webnow.com.br/mllondrina.mp3,,https://mundolivrefm.com.br/,Português,BR,ae513bd4-a22e-4aec-85af-d06fcb4504fb
"Jovem pan 101,3 FM Maringá",Brasil • Português • Rock,Brazil,Parana,"jovem,pop rock",https://shout35.crossradio.com.br:18040/stream,https://www.radios.com.br/aovivo/radio-jovem-pan-1013-fm/8801,https://jovempan.com.br/afiliada/maringa-fm,Português,BR,f9008d87-9351-4a8f-9673-544b0ad1a039
Montiel Rock,Brasil • Português • Rock,Brazil,Rio Grande do Sul,"80s rock,aor,glam metal,hair metal,hard rock,heavy metal",https://radio.mntl.top/listen/montiel_rock/radio.mp3,https://azura.mntl.top/static/uploads/montiel_rock/album_art.1782413303.png,https://radio.mntl.top/,Português,BR,ed02a49b-11e2-4de3-b279-279529290257
União FM - Porto Alegre,Brasil • Português • Rock,Brazil,Rio Grande do Sul,"mpb,news,pop,rock",https://stream.ouveai.com.br/proxy/uniaonh?mp=/stream,https://www.uniaofm.com.br/wp-content/themes/radiouniaotheme/favicon/favicon-128.png,https://www.uniaofm.com.br/,Português,BR,8261610c-dc2d-4e8f-b7d1-efa43fe1e91e
Radio Maquina no Rock,Brasil • Português • Rock,Brazil,,rock,https://servidor20-4.brlogic.com:8582/live,,https://maquinarock.webradiosite.com/,Português,BR,f0bf6f91-1a6c-4bff-9739-0f578eede6f3
Rádio Music Hall,Brasil • Português • Rock,Brazil,São Paulo,"flashback,pop-rock",http://server02.ouvir.radio.br:8050/stream,https://img.radios.com.br/radio/lg/radio34072_1446728798.jpg,http://radios.gratis/,Português,BR,8ea74eba-22fb-420f-a669-d270d24be011
Punk FM Brasil,Brasil • Português • Rock,Brazil,Sao Paulo (Brazil),Rock,https://radio.punkfm.com.br/listen/punkfmbrasil/punkfmbrasil.mp3,https://punkfm.com.br/wp-content/uploads/PFM-logo-icon.png,https://punkfm.com.br/,Português,BR,03beadd2-ce1d-4949-bab4-0dcce1894412
Jovem Pan FM - Salvador - BA - 91.3,Brasil • Português • Rock,Brazil,Bahia,"contemporary hits radio,jovem,jovem pan,pop,pop rock,top 40","https://shout25.crossradio.com.br:18022/1,%20https://shout25.crossradio.com.br:18022/1",https://jpimg.com.br/uploads/2022/12/afiliadas-salvador-500x500.jpg,https://jovempan.com.br/afiliada/salvador-fm,Português,BR,1ffa43f3-40e6-4ca5-b42c-bbc9c5f0e708
Rádio I Love anos 80's,Brasil • Português • Rock,Brazil,Porto Alegre,"alternative rock,anos 80,romantic",https://shit-is-merda.stream.laut.fm/shit-is-merda,https://uploaddeimagens.com.br/images/004/753/770/thumb/apple-touch-icon.png,https://radioiloveanos80.blogspot.com/,Português,BR,d1f5394d-984f-4244-9461-da318d026dd8
Rádio Geografia Rock,Brasil • Português • Rock,Brazil,,classic rock,https://servidor20.brlogic.com:7354/live,https://public-rf-upload.minhawebradio.net/204992/mobileicon/e69ece1be41091c923d068b4f309176bx192.png,https://geografiarock.webradiosite.com/,Português,BR,86ad5721-4ea2-4f7b-8f24-e1bd8ffdb096
SomBR,Brasil • Português • Rock,Brazil,,"adult contemporary,bossa nova,dance,eclectic,eclectic programming,metal,mpb,rock",https://airadio.duckdns.org/listen/radio_sombr/radio,https://airadio.duckdns.org/static/uploads/radio_sombr/album_art.1781113785.webp,https://airadio.duckdns.org/,Português,BR,a5be9e80-bcd9-4ea1-bdd0-88b40bf8866e
Rádio Kboing 100.3 FM,Brasil • Português • Rock,Brazil,São Paulo,"adult,adulta,pop,pop rock",https://stream.knbcdn.com.br/kboing-fm/kbostream/playlist.m3u8,https://img.radios.com.br/radio/lg/radio29604_1653915617.jpg,https://www.kboingfm.com.br/,Português,BR,54866938-8bf3-456e-8a16-da5695124d72
Rádio Cidade - drop80,Brasil • Português • Rock,Brazil,Rio de Janeiro,rock,http://playerservices.streamtheworld.com/api/livestream-redirect/DROP80_S01AAC.aac,https://radiocidade.fm/player/img/drop-80.svg,https://radiocidade.fm/player/index.php,Português,BR,c94e44c8-6610-4f0a-8a19-ac15c334abad
Rádio Cidade - Stereo Zero,Brasil • Português • Rock,Brazil,Rio de Janeiro,rock,http://playerservices.streamtheworld.com/api/livestream-redirect/STEREOZERO_S01AAC.aac,https://radiocidade.fm/player/img/stereo-zero.svg,https://radiocidade.fm/player/index.php,Português,BR,be4f4e10-704a-40e2-af31-71a89b24175b
Rádio UFMG Educativa,Brasil • Português • Rock,Brazil,Minas Gerais,"brazilian music,college radio,mpb,rock,talk & speech,universitária",https://www3.ufmg.br/streamingradioaovivo/aovivo.mp3,,https://www.ufmg.br/comunicacao/radio-ufmg-educativa/,Português,BR,d0f8c797-2263-482f-8714-dfa16af48e30
Rádio Atlântida FM Florianópolis,Brasil • Português • Rock,Brazil,Santa Catarina,pop rock,https://27353.live.streamtheworld.com:443/ATL_FLO.mp3,,https://atlantidasc.com.br/,Português,BR,2776340d-7615-4c03-ab16-59a058c26c94
mexfm,Brasil • Português • Rock,Brazil,Sao Paulo (Brazil),"eclética,pop,rock",https://stm22.xcast.com.br:12658/stream.mp3,https://mexfm.com/assets/img/favicon.png,https://mexfm.com/,Português,BR,70ebe265-8b24-44d4-829f-696c8bfabc87
Rádio 96 FM,Brasil • Português • Rock,Brazil,Goias,"música pop,pop rock",https://cast4.hoost.com.br:20079/stream,,https://radio96fm.net/,Português,BR,19bfbc5e-6f8a-4fb1-9ac5-38005b3369c2
Jovem Pan FM - Osório,Brasil • Português • Rock,Brazil,Rio Grande do Sul,"electronic,pop rock",http://centova14.ciclanohost.com.br:8405/stream,https://s.jpimg.com.br/wp-content/themes/jovempan/assets/build/images/favicons/apple-touch-icon.png,https://jovempan.com.br/afiliada/osorio-fm,Português,BR,04b569c2-d729-4874-ad04-1341f43df03e
Sintoniza Rock,Brasil • Português • Rock,Brazil,,Rock,https://s04.maxcast.com.br:8930/autodj,,https://sintonizarock.com/,Português,BR,f917f555-045f-45ec-99cc-6f971834d886
RTL 91.7,Brasil • Português • Rock,Brazil,"Santos, Sao Paulo (Brazil)","classic rock,pop rock,rock",https://live.virtualcast.com.br/rtl,https://static.wixstatic.com/media/69fb21_d1075bfa67cb45b69ab22502435fa701%7emv2.png/v1/fill/w_180%2ch_180%2clg_1%2cusm_0.66_1.00_0.01/69fb21_d1075bfa67cb45b69ab22502435fa701%7emv2.png,https://www.aradiorock.com.br/,Português,BR,fb57772f-9cc9-4a67-a4d3-e189d2fd5b14
Morena FM 98,Brasil • Português • Rock,Brazil,Bahia,"blues,brazilian music,classic rock,pop,rock",https://ssl1.transmissaodigital.com:2692/stream,,https://www.morenafm.com/,Português,BR,0ed5a697-31d6-401b-bfa5-bb9d13156e24
Rádio Nove,Brasil • Português • Rock,Brazil,Minas Gerais,"brazilian,latin,mpb,rock",https://servidor22.brlogic.com:7050/live,https://public-rf-upload.minhawebradio.net/249787/editor/097c156d65e83ec9c1d9c039c0eec480.png,https://www.radionove.com.br/,Português,BR,cd32e3d2-2209-4180-8ef7-5b31f1ed34cf
Rádio UPF,Brasil • Português • Rock,Brazil,Rio Grande do Sul,"classic rock,rock",https://servidor38-2.brlogic.com:8134/live?source=app_pwa,https://www.upf.br/_uploads/de96ed99-0829-412c-b2ca-7d214255ef6b.png,https://radioupf.minhawebradio.net/app/index.html#/home,Português,BR,99124e93-00cb-40ad-a26f-eefb8263c178
Rádio Rock FM,Brasil • Português • Rock,Brazil,Minas Gerais,"alternative,alternative / indie,alternative rock,brazilian rock,modern rock,pop rock,rock",https://stream-159.zeno.fm/bd9p0p44puquv?zs=V_zU2Gc-TXGWa_BXm42cMA,https://pbs.twimg.com/media/ElF46QUXgAEtJk9?format=png&name=small,https://radiorockfm.com.br/,Português,BR,327d35f3-ddea-48bb-ba97-632d38c5890b
Terra FM 99.9 MHz ZYC730 (Belo Horizonte - MG),Brasil • Português • Rock,Brazil,Minas Gerais,"classic rock,rock",https://servidor28-2.brlogic.com:8424/live,https://public-rf-upload.minhawebradio.net/11542/mobileicon/efdb6a896e5ea1395fb0e87672d8471fx192.png,https://www.radioterrafm999.net/,Português,BR,8be73812-b293-41b3-9ce3-afe653d6df0c
"Jovem pan FM Curitiba 103,9",Brasil • Português • Rock,Brazil,Parana,"jovem,pop rock",https://f100.fabricahost.com.br/jpcuritiba?f=1781707014N01KVB0705NGYGVCWVT3PW4GE37&tid=01KVB0705NCA4ZWMVE2AHH52AB,https://www.radios.com.br/aovivo/radio-jovem-pan-1039-fm/13401,https://jovempan.com.br/afiliada/curitiba-fm,Português,BR,66cb7295-1596-43b4-8983-90a3afce42f2
Rádio Yard Sounds,Brasil • Português • Rock,Brazil,Rio Grande do Sul,"reggae,rock",https://hts10.brascast.com:7966/live,https://yardsounds.com.br,https://yardsounds.com.br/,Português,BR,cc068951-5c09-4828-8b1f-447e83906fb5
"POP 95,1",Brasil • Português • Rock,Brazil,"Montes Claros, MG, Brazil","pop,pop/rock",https://servidor39.brlogic.com:8152/live,https://www.pop95fm.com.br/wp-content/uploads/2021/04/cropped-favpop-180x180.png,http://www.pop95fm.com.br/,Português,BR,fadc35b7-0b1f-4238-ac53-25614edec241
"Rádio Cidade 94,7",Brasil • Português • Rock,Brazil,São Paulo,"country,local news,news,pagode,pop rock,samba,sports",https://sv13.hdradios.net:8084/stream,,https://www.cidade94.com.br/,Português,BR,e43271d1-9f68-4a56-a4e7-e7062819eec1
Biz WebRadio,Brasil • Português • Rock,Brazil,São Paulo,"dance,edm,hits,pop,rock,top 40",https://icecast.bizwebradio.com/listen/biz/radio.aac,https://www.bizwebradio.com/wp-content/uploads/2020/09/base_logo_white_background.png,https://www.bizwebradio.com/,Português,BR,c1bc441f-576d-4a7a-8de8-b3d91a6dc774
Rádio Unifev,Brasil • Português • Rock,Brazil,São Paulo,"classic hits,local news,news,pop music,rock,samba pagode",https://servidor17-4.brlogic.com:7618/live?source=7250,,https://www.unifev.edu.br/tvunifev/,Português,BR,75565187-dcf6-41a7-ac25-fdde21062afc
Froes Rock,Brasil • Português • Rock,Brazil,,Rock,https://sv10.hdradios.net:25198/stream,https://pbs.twimg.com/profile_images/1433466017511059468/mvwBTZyV_400x400.jpg,https://froess9.wixsite.com/froesrock,Português,BR,4ea223c0-631b-47d7-a1a8-8132fa3e7e95
Rádio Fox Rock,Brasil • Português • Rock,Brazil,São Paulo,"classic rock,music,rock",https://brapostreaming.com.br/radio/8000/radio.mp3,https://radiofoxrock.com.br/wp-content/uploads/2021/04/cropped-favicon_google-180x180.png,https://radiofoxrock.com.br/,Português,BR,665415ec-48bf-4e67-b21c-15299f9a3ed1
Rádio RNP,Brasil • Português • Rock,Brazil,Paraná,"alternative rock,classic rock,curitiba,metal,new music,rock",https://hts02.brascast.com:11442/stream,https://img.radios.com.br/radio/lg/radio243062_1713273568.jpg,https://rocknopinheiro.com.br/,Português,BR,763ee8a1-b002-4f5c-a9d4-2d3db4d01cef
Rádio Maresia,Brasil • Português • Rock,Brazil,Parana,"adult contemporary,flashback,pop,pop rock,rock",https://s1.tgastream.com.br:7870/stream,https://maresiaradio.com.br/img/programas/d74ea8e7ebbad5a12fa3bc635688b8c8.jpg,https://maresiaradio.com.br/,Português,BR,d4445575-3268-4120-a823-122097b1de17
Rádio Ziggy - The Beatles (MP3),Brasil • Português • Rock,Brazil,Minas Gerais,"classic rock,the beatles",http://stream.zeno.fm/18sv42teknzuv,https://i.ibb.co/Y7XQnynd/85123-v7.png,https://ziggywebradio.wixsite.com/radioziggy,Português,BR,2184ccd3-cf03-49c2-96cc-748f422fe9a6
"Morena FM 107,1 FM - Campo Grande",Brasil • Português • Rock,Brazil,Mato Grosso do Sul,"classic rock,rock",http://centova.svdns.com.br:25518/stream,https://www.morenafm.com.br/imagens/logo.png,https://www.morenafm.com.br/,Português,BR,eca86762-c8e0-4f42-baeb-13ec0e38aa69
Rádio Atlântida 93.3 FM,Brasil • Português • Rock,Brazil,Rio Grande do Sul,"jovem,jungle,pop rock",https://liverdatlsc.rbsdirect.com.br/primary/atl_scr.sdp/playlist.m3u8,,http://www.clicrbs.com.br/especial/rs/atlantida-fm/,Português,BR,786a5387-e402-40cb-8e54-7c6ba33e50f6
Rio Sul Radio,Brasil • Português • Rock,Brazil,Rio de Janeiro,"adult,adult contemporary,pop rock",https://stream.riosulradio.com/,https://riosulradio.com/assets/img/logo.png,https://riosulradio.com/,Português,BR,d7bda278-d367-415e-959b-72c53e011b4c
Rádio Studio Souto - The Beatles (AAC+),Brasil • Português • Rock,Brazil,Goiás,"alternative rock,classic rock,rock,the beatles",https://centova5.transmissaodigital.com:20001/;,https://i.ibb.co/d0rps2bk/279586968-2291494730988635-8074650480271811715-n.jpg,https://studiosouto.com/,Português,BR,d2f8cb21-1530-42ea-b7be-880e0d2e1904
